"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4126","Пользователь может создать новую статью","UI Tests","Mon Nov 10 17:12:17 UTC 2025","passed","Mon Nov 10 17:12:22 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
"","194","58 DELETE /todos/{id} (200) all - delete all todos","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:17 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","12","33 POST /todos (415) - unsupported media type","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","26","20 PUT /todos/{id} partial (400) - no title field","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","32","09 POST /todos (201) - создать новую задачу","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","15","25 GET /todos (200) XML - получить список todos задач в формате XML","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","19","31 POST /todos XML - create todo in XML format","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","15","10 POST /todos (400) - fail validation on doneStatus field","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","28","19 PUT /todos/{id} full (200) - full update","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","14","06 GET /todos/{id} (404) - получить 404 для несуществующей задачи","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","14","26 GET /todos (200) JSON - get todos in JSON format","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","12","44GET /heartbeat (204) - GET request returns 204","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","15","11 POST /todos (400) - title too long","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","38","17 POST /todos/{id} (200) - partial update","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","15","18 POST /todos/{id} (404) - update non-existent todo","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","20","05 GET /todos/{id} (200) - получить todo по id","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","3477","Пользователю доступны табы Your Feed, Global Feed после регистрации","UI Tests","Mon Nov 10 17:12:30 UTC 2025","passed","Mon Nov 10 17:12:34 UTC 2025","Главная страница","ui/mainPage.spec.js","",""
"","4106","Пользователь может удалить статью","UI Tests","Mon Nov 10 17:12:26 UTC 2025","passed","Mon Nov 10 17:12:30 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
"","3660","Пользователь может обновить имя и почту в профиле","UI Tests","Mon Nov 10 17:12:34 UTC 2025","passed","Mon Nov 10 17:12:38 UTC 2025","Обновление профиля","ui/profile.spec.js","",""
"","14","28 GET /todos (200) XML pref - get todos in XML format with preference","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","15","13 POST /todos (201) - max out content","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","45","23 DELETE /todos/{id} (200) - delete todo","API Tests","Mon Nov 10 17:12:16 UTC 2025","passed","Mon Nov 10 17:12:16 UTC 2025","Challenge API","api/apihw.spec.js","",""
