"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","12 POST /todos (400) - description too long","API Tests","Mon Nov 10 17:08:29 UTC 2025","passed","Mon Nov 10 17:08:29 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","129","02 GET /challenges (200) - получить список challenge задач","API Tests","Mon Nov 10 17:08:28 UTC 2025","passed","Mon Nov 10 17:08:28 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","69","10 POST /todos (400) - fail validation on doneStatus field","API Tests","Mon Nov 10 17:08:29 UTC 2025","passed","Mon Nov 10 17:08:29 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","79","16 PUT /todos/{id} (400) - attempt to create with PUT","API Tests","Mon Nov 10 17:08:29 UTC 2025","passed","Mon Nov 10 17:08:29 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","262","07 GET /todos (200) ?filter - получить список выполненных задач","API Tests","Mon Nov 10 17:08:28 UTC 2025","passed","Mon Nov 10 17:08:29 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","67","14 POST /todos (413) - content too long","API Tests","Mon Nov 10 17:08:29 UTC 2025","passed","Mon Nov 10 17:08:29 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","135","17 POST /todos/{id} (200) - partial update","API Tests","Mon Nov 10 17:08:29 UTC 2025","passed","Mon Nov 10 17:08:30 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","64","42PATCH /heartbeat (500) - PATCH request returns 500","API Tests","Mon Nov 10 17:08:31 UTC 2025","passed","Mon Nov 10 17:08:31 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","10990","Пользователю доступны табы Your Feed, Global Feed после регистрации","UI Tests","Mon Nov 10 17:08:50 UTC 2025","passed","Mon Nov 10 17:09:01 UTC 2025","Главная страница","ui/mainPage.spec.js","",""
"","66","06 GET /todos/{id} (404) - получить 404 для несуществующей задачи","API Tests","Mon Nov 10 17:08:28 UTC 2025","passed","Mon Nov 10 17:08:28 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","71","03 GET /todos (200) - получить список todos задач","API Tests","Mon Nov 10 17:08:28 UTC 2025","passed","Mon Nov 10 17:08:28 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","64","41DELETE /heartbeat (405) - DELETE request returns 405","API Tests","Mon Nov 10 17:08:31 UTC 2025","passed","Mon Nov 10 17:08:31 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","5662","Пользователь может оставить комментарий под статьёй","UI Tests","Mon Nov 10 17:08:39 UTC 2025","passed","Mon Nov 10 17:08:44 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
"","143","20 PUT /todos/{id} partial (400) - no title field","API Tests","Mon Nov 10 17:08:30 UTC 2025","passed","Mon Nov 10 17:08:30 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","5409","Пользователь может удалить статью","UI Tests","Mon Nov 10 17:08:44 UTC 2025","passed","Mon Nov 10 17:08:50 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
"","192","23 DELETE /todos/{id} (200) - delete todo","API Tests","Mon Nov 10 17:08:30 UTC 2025","passed","Mon Nov 10 17:08:30 UTC 2025","Challenge API","api/apihw.spec.js","",""
