"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4635","Пользователь может обновить имя и почту в профиле","UI Tests","Mon Nov 10 17:11:05 UTC 2025","passed","Mon Nov 10 17:11:10 UTC 2025","Обновление профиля","ui/profile.spec.js","",""
"","56","04 GET /todo (404) not plural - получить 404 при вызове /todo","API Tests","Mon Nov 10 17:10:41 UTC 2025","passed","Mon Nov 10 17:10:41 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","3993","Пользователю доступны табы Your Feed, Global Feed после регистрации","UI Tests","Mon Nov 10 17:11:01 UTC 2025","passed","Mon Nov 10 17:11:05 UTC 2025","Главная страница","ui/mainPage.spec.js","",""
"","57","25 GET /todos (200) XML - получить список todos задач в формате XML","API Tests","Mon Nov 10 17:10:43 UTC 2025","passed","Mon Nov 10 17:10:43 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","4916","Пользователь может создать новую статью","UI Tests","Mon Nov 10 17:10:46 UTC 2025","passed","Mon Nov 10 17:10:50 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
"","114","19 PUT /todos/{id} full (200) - full update","API Tests","Mon Nov 10 17:10:43 UTC 2025","passed","Mon Nov 10 17:10:43 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","55","41DELETE /heartbeat (405) - DELETE request returns 405","API Tests","Mon Nov 10 17:10:44 UTC 2025","passed","Mon Nov 10 17:10:44 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","65","05 GET /todos/{id} (200) - получить todo по id","API Tests","Mon Nov 10 17:10:41 UTC 2025","passed","Mon Nov 10 17:10:41 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","54","42PATCH /heartbeat (500) - PATCH request returns 500","API Tests","Mon Nov 10 17:10:44 UTC 2025","passed","Mon Nov 10 17:10:44 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","965","58 DELETE /todos/{id} (200) all - delete all todos","API Tests","Mon Nov 10 17:10:44 UTC 2025","passed","Mon Nov 10 17:10:45 UTC 2025","Challenge API","api/apihw.spec.js","",""
