"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","11 POST /todos (400) - title too long","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","43","27 GET /todos (200) ANY - get todos in default format","API Tests","Mon Nov 10 17:15:07 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","32","33 POST /todos (415) - unsupported media type","API Tests","Mon Nov 10 17:15:07 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","4371","Пользователь может создать новую статью","UI Tests","Mon Nov 10 17:15:08 UTC 2025","passed","Mon Nov 10 17:15:13 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
"","54","17 POST /todos/{id} (200) - partial update","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","45","28 GET /todos (200) XML pref - get todos in XML format with preference","API Tests","Mon Nov 10 17:15:07 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","107","23 DELETE /todos/{id} (200) - delete todo","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","65","20 PUT /todos/{id} partial (400) - no title field","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","439","58 DELETE /todos/{id} (200) all - delete all todos","API Tests","Mon Nov 10 17:15:07 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","27","44GET /heartbeat (204) - GET request returns 204","API Tests","Mon Nov 10 17:15:07 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","40","25 GET /todos (200) XML - получить список todos задач в формате XML","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","31","13 POST /todos (201) - max out content","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","41","26 GET /todos (200) JSON - get todos in JSON format","API Tests","Mon Nov 10 17:15:07 UTC 2025","passed","Mon Nov 10 17:15:07 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","32","10 POST /todos (400) - fail validation on doneStatus field","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","29","06 GET /todos/{id} (404) - получить 404 для несуществующей задачи","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","40","16 PUT /todos/{id} (400) - attempt to create with PUT","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","28","04 GET /todo (404) not plural - получить 404 при вызове /todo","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","34","05 GET /todos/{id} (200) - получить todo по id","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","28","15 POST /todos (400) - extra field","API Tests","Mon Nov 10 17:15:06 UTC 2025","passed","Mon Nov 10 17:15:06 UTC 2025","Challenge API","api/apihw.spec.js","",""
"","3847","Пользователь может обновить имя и почту в профиле","UI Tests","Mon Nov 10 17:15:26 UTC 2025","passed","Mon Nov 10 17:15:30 UTC 2025","Обновление профиля","ui/profile.spec.js","",""
"","4325","Пользователь может удалить статью","UI Tests","Mon Nov 10 17:15:18 UTC 2025","passed","Mon Nov 10 17:15:22 UTC 2025","Действия со статьёй","ui/article.spec.js","",""
